%OpenBCI Raw EEG Data
%
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
254, -181.82, -103.77, 710.79, 667.32, 0.00, 0.00, 0.00, 14:27:20.024
0, -188.22, -100.35, 700.59, 657.29, 0.00, 0.00, 0.00, 14:27:20.027
1, -180.92, -97.15, 709.83, 663.79, 0.00, 0.00, 0.00, 14:27:20.053
2, -188.82, -105.80, 692.12, 652.81, 0.00, 0.00, 0.00, 14:27:20.053
3, -180.90, -100.47, 702.41, 663.33, 0.00, 0.00, 0.00, 14:27:20.054
4, -183.20, -96.20, 697.71, 657.05, 0.00, 0.00, 0.00, 14:27:20.054
5, -184.87, -100.41, 697.92, 663.30, 0.00, 0.00, 0.00, 14:27:20.055
6, -184.13, -102.99, 698.40, 659.80, 0.00, 0.00, 0.00, 14:27:20.056
7, -181.50, -99.82, 697.92, 657.23, 0.00, 0.00, 0.00, 14:27:20.083
8, -179.70, -100.60, 701.39, 663.00, 0.00, 0.00, 0.00, 14:27:20.083
9, -183.47, -101.91, 699.29, 657.92, 0.00, 0.00, 0.00, 14:27:20.083
10, -173.15, -91.26, 715.12, 669.67, 0.00, 0.00, 0.00, 14:27:20.084
11, -179.41, -95.42, 707.07, 660.79, 0.00, 0.00, 0.00, 14:27:20.084
12, -179.23, -90.55, 700.76, 656.33, 0.00, 0.00, 0.00, 14:27:20.084
13, -173.76, -89.65, 710.69, 668.44, 0.00, 0.00, 0.00, 14:27:20.113
14, -183.57, -98.48, 694.11, 657.73, 0.00, 0.00, 0.00, 14:27:20.113
15, -180.16, -97.76, 694.41, 648.04, 0.00, 0.00, 0.00, 14:27:20.114
16, -180.55, -94.98, 698.66, 648.34, 0.00, 0.00, 0.00, 14:27:20.114
17, -182.88, -104.14, 699.40, 652.82, 0.00, 0.00, 0.00, 14:27:20.114
18, -186.71, -105.24, 700.69, 657.88, 0.00, 0.00, 0.00, 14:27:20.115
19, -176.72, -94.05, 714.48, 669.66, 0.00, 0.00, 0.00, 14:27:20.143
20, -185.70, -102.31, 696.29, 649.98, 0.00, 0.00, 0.00, 14:27:20.143
21, -181.12, -97.86, 703.65, 660.57, 0.00, 0.00, 0.00, 14:27:20.144
22, -186.87, -98.96, 706.55, 663.26, 0.00, 0.00, 0.00, 14:27:20.144
23, -199.01, -105.55, 706.16, 666.70, 0.00, 0.00, 0.00, 14:27:20.144
24, -195.22, -113.98, 711.36, 670.52, 0.00, 0.00, 0.00, 14:27:20.144
25, -179.66, -105.43, 695.80, 655.53, 0.00, 0.00, 0.00, 14:27:20.173
26, -179.75, -105.55, 708.58, 661.84, 0.00, 0.00, 0.00, 14:27:20.173
27, -187.41, -114.04, 715.76, 668.13, 0.00, 0.00, 0.00, 14:27:20.174
28, -183.58, -106.18, 703.07, 665.67, 0.00, 0.00, 0.00, 14:27:20.174
29, -186.84, -115.57, 714.26, 675.01, 0.00, 0.00, 0.00, 14:27:20.174
30, -164.19, -91.55, 714.97, 665.61, 0.00, 0.00, 0.00, 14:27:20.174
31, -176.85, -109.11, 699.03, 654.99, 0.00, 0.00, 0.00, 14:27:20.203
32, -184.00, -111.62, 700.61, 658.76, 0.00, 0.00, 0.00, 14:27:20.203
33, -178.95, -103.19, 713.95, 674.76, 0.00, 0.00, 0.00, 14:27:20.203
34, -183.08, -107.59, 711.38, 674.40, 0.00, 0.00, 0.00, 14:27:20.203
35, -184.54, -112.11, 710.48, 667.31, 0.00, 0.00, 0.00, 14:27:20.233
36, -183.32, -117.10, 709.37, 659.77, 0.00, 0.00, 0.00, 14:27:20.233
37, -183.71, -109.15, 714.28, 667.85, 0.00, 0.00, 0.00, 14:27:20.233
